YMD       , LATITUDE          , LONGITUDE         , DEW_ave           , TEMP_ave          , YEAR  , MONTH, DAY , RH_ave             , AT_ave            , DEW_max, TEMP_max, RH_max            , AT_max            , NAME
1990-01-01, 10.818797         , 106.651856        , 21.175757575757576, 27.027272727272727, 1990.0,   1.0,  1.0,  71.46313322211101 , 31.087168727272733,    23.0,     32.0,  88.50780320812744, 35.5662           , TSN
1990-01-02, 10.818797         , 106.651856        , 19.515            , 27.145            , 1990.0,   1.0,  2.0,  65.53908562360837 , 30.19728435       ,    22.0,     31.3,  94.6683376645213 , 33.6843           , TSN
1990-01-03, 10.818797         , 106.651856        , 20.490000000000002, 27.19             , 1990.0,   1.0,  3.0,  68.42522750149867 , 30.8087289        ,    22.0,     32.3,  94.05695924265345, 35.9023           , TSN
1990-01-04, 10.818797         , 106.65185599999998, 19.705128205128204, 27.22051282051282 , 1990.0,   1.0,  4.0,  65.13660496389    , 30.359322435897436,    21.0,     32.0,  94.05695924265345, 34.6783           , TSN
1990-01-05, 10.818797         , 106.651856        , 20.373529411764707, 26.944117647058825, 1990.0,   1.0,  5.0,  69.36700470030125 , 30.499144441176472,    23.0,     31.7,  94.05695924265345, 34.496992         , TSN
1990-01-06, 10.818797         , 106.651856        , 20.455882352941178, 26.852941176470587, 1990.0,   1.0,  6.0,  69.48424255315194 , 30.450941029411766,    22.0,     30.3,  94.10021748607674, 33.9143           , TSN
1990-01-07, 10.818797         , 106.651856        , 20.295652173913044, 26.934782608695652, 1990.0,   1.0,  7.0,  68.96017244843809 , 30.455265304347826,    22.0,     33.0,  94.10021748607674, 35.275            , TSN
1990-01-08, 10.818797         , 106.651856        , 21.073529411764707, 28.25             , 1990.0,   1.0,  8.0,  66.17987879529981 , 32.2368685        ,    23.0,     32.1,  88.66891779679918, 35.621648         , TSN
1990-01-09, 10.818797         , 106.651856        , 21.959375         , 28.540625         , 1990.0,   1.0,  9.0,  68.74084554324861 , 33.098196156250005,    23.0,     33.0,  88.66891779679918, 37.5542           , TSN
1990-01-10, 10.818797         , 106.651856        , 21.63939393939394 , 27.63939393939394 , 1990.0,   1.0, 10.0,  70.4060662152732  , 32.01664366666667 ,    24.0,     31.3,  88.58877730095865, 36.2547           , TSN
1990-01-11, 10.818797         , 106.651856        , 21.608823529411765, 28.55             , 1990.0,   1.0, 11.0,  67.48663012384043 , 32.8955545        ,    24.0,     33.6,  88.58877730095865, 38.9618           , TSN
1990-01-12, 10.818797000000002, 106.65185600000001, 22.25185185185185 , 27.31851851851852 , 1990.0,   1.0, 12.0,  75.22600524614832 , 32.08606674074074 ,    24.0,     34.0,  90.21709842421879, 38.5482           , TSN
1990-01-13, 10.818797         , 106.651856        , 22.24864864864865 , 27.972972972972972, 1990.0,   1.0, 13.0,  72.26988789725903 , 32.73258216216216 ,    24.0,     34.0,  90.74197788332395, 38.5482           , TSN
1990-01-14, 10.818797         , 106.651856        , 22.033333333333335, 28.051515151515154, 1990.0,   1.0, 14.0,  70.50286065208425 , 32.686716696969704,    24.0,     33.0,  86.91552426178036, 38.9618           , TSN
1990-01-15, 10.818797         , 106.65185599999998, 21.446153846153845, 28.41282051282051 , 1990.0,   1.0, 15.0,  66.72456548746216 , 32.67112512820513 ,    25.0,     35.0,  88.58877730095865, 40.949799999999996, TSN
1990-01-16, 10.818796999999998, 106.651856        , 20.083333333333332, 27.420833333333334, 1990.0,   1.0, 16.0,  65.03604466027842 , 30.789927083333335,    21.4,     33.0,  80.78296244138285, 36.8963           , TSN
1990-01-17, 10.818797         , 106.651856        , 19.441379310344825, 26.96896551724138 , 1990.0,   1.0, 17.0,  65.84327839874545 , 29.973997379310347,    21.2,     34.0,  88.50780320812744, 35.5647           , TSN
1990-01-18, 10.818797         , 106.651856        , 20.329411764705885, 27.176470588235293, 1990.0,   1.0, 18.0,  67.0618414799967  , 30.699507764705885,    22.0,     32.0,  90.14704058284458, 36.5602           , TSN
1990-01-19, 10.818797000000002, 106.65185600000001, 21.107407407407408, 27.296296296296298, 1990.0,   1.0, 19.0,  70.39500505337395 , 31.30122751851852 ,    24.0,     32.0,  94.1853438228182 , 35.932032         , TSN
1990-01-20, 10.818797         , 106.651856        , 20.54594594594595 , 27.63783783783784 , 1990.0,   1.0, 20.0,  66.71573055343778 , 31.299925405405407,    23.0,     31.7,  92.37432409754147, 34.9083           , TSN
1990-01-21, 10.818797         , 106.651856        , 19.302857142857142, 27.98             , 1990.0,   1.0, 21.0,  61.85811688684714 , 31.174494228571433,    21.2,     33.1,  89.58010407193487, 35.947497000000006, TSN
1990-01-22, 10.818797         , 106.651856        , 21.223529411764705, 27.48235294117647 , 1990.0,   1.0, 22.0,  70.00420091626623 , 31.55926882352941 ,    22.0,     32.9,  88.50780320812744, 37.187968         , TSN
1990-01-23, 10.818797         , 106.651856        , 20.05             , 26.996875         , 1990.0,   1.0, 23.0,  66.94037287225987 , 30.361095187500002,    22.2,     32.1,  88.34330886069938, 36.794852000000006, TSN
1990-01-24, 10.818797         , 106.651856        , 19.61315789473684 , 26.757894736842104, 1990.0,   1.0, 24.0,  66.84356276744148 , 29.867867184210528,    24.0,     32.0,  88.50780320812744, 34.6783           , TSN
1990-01-25, 10.818797         , 106.651856        , 20.003225806451614, 25.551612903225806, 1990.0,   1.0, 25.0,  73.44988100149794 , 28.887537580645162,    21.4,     32.3,  94.01322872235855, 36.459987999999996, TSN
1990-01-26, 10.818797         , 106.651856        , 18.836363636363636, 27.39090909090909 , 1990.0,   1.0, 26.0,  60.86643699857587 , 30.03199163636364 ,    21.2,     33.0,  82.38239541118611, 36.8963           , TSN
1990-01-27, 10.818797         , 106.651856        , 18.812121212121212, 27.03636363636364 , 1990.0,   1.0, 27.0,  62.3927944870761  , 29.668483272727276,    22.0,     32.0,  88.58877730095865, 34.6783           , TSN
1990-01-28, 10.818797         , 106.65185599999998, 20.151219512195123, 26.663414634146342, 1990.0,   1.0, 28.0,  68.79592688421563 , 30.071130536585365,    21.0,     33.0,  88.50780320812744, 36.8963           , TSN
1990-01-29, 10.818797         , 106.651856        , 20.03611111111111 , 27.294444444444444, 1990.0,   1.0, 29.0,  65.92648761959441 , 30.623454027777782,    21.0,     32.0,  88.50780320812744, 35.275            , TSN
1990-01-30, 10.818797         , 106.651856        , 19.571428571428573, 26.823809523809523, 1990.0,   1.0, 30.0,  66.4497433421755  , 29.902224523809526,    21.3,     32.0,  88.50780320812744, 34.6783           , TSN
1990-01-31, 10.818797         , 106.651856        , 20.37222222222222 , 27.366666666666667, 1990.0,   1.0, 31.0,  67.1619270046248  , 30.90420266666667 ,    21.4,     33.3,  88.50780320812744, 37.453987999999995, TSN
1990-02-01, 10.818797         , 106.65185599999998, 18.476923076923075, 27.773076923076925, 1990.0,   2.0,  1.0,  59.71767430723931 , 30.222664307692312,    21.8,     33.0,  88.94394779583962, 34.5707           , TSN
1990-02-02, 10.818797         , 106.651856        , 20.907142857142855, 27.053571428571427, 1990.0,   2.0,  2.0,  71.2408272123035  , 30.964272071428574,    23.0,     33.9,  92.37432409754147, 36.223568         , TSN
1990-02-03, 10.818797         , 106.651856        , 21.36             , 28.808000000000003, 1990.0,   2.0,  3.0,  64.73146841990678 , 32.98368904       ,    23.0,     33.0,  85.27368103333767, 38.2427           , TSN
1990-02-04, 10.818797         , 106.651856        , 20.634999999999998, 30.110000000000003, 1990.0,   2.0,  4.0,  58.1782651274611  , 33.83886955       ,    23.0,     33.4,  82.32860520451634, 38.430536999999994, TSN
1990-02-05, 10.818797         , 106.651856        , 19.030952380952378, 28.57857142857143 , 1990.0,   2.0,  5.0,  57.97832342757099 , 31.3053735        ,    20.3,     34.0,  82.24408618702947, 36.6663           , TSN
1990-02-06, 10.818797         , 106.651856        , 18.72432432432432 , 28.867567567567566, 1990.0,   2.0,  6.0,  56.45133329975929 , 31.421172972972972,    20.1,     34.8,  84.23504301559963, 36.964499999999994, TSN
1990-02-07, 10.818797         , 106.651856        , 17.98611111111111 , 29.238888888888887, 1990.0,   2.0,  7.0,  52.23034051611343 , 31.373252805555556,    19.2,     34.0,  73.61109930704323, 36.6663           , TSN
1990-02-08, 10.818797         , 106.651856        , 18.16216216216216 , 28.535135135135135, 1990.0,   2.0,  8.0,  55.93442728683217 , 30.795635351351358,    20.0,     34.0,  78.33549823868934, 35.5647           , TSN
1990-02-09, 10.818797         , 106.651856        , 18.644117647058824, 28.379411764705882, 1990.0,   2.0,  9.0,  57.40817577132834 , 30.88496779411765 ,    20.0,     34.0,  78.76563674466398, 36.1002           , TSN
1990-02-10, 10.818797         , 106.651856        , 18.36470588235294 , 28.070588235294117, 1990.0,   2.0, 10.0,  58.84973076247984 , 30.456546705882353,    20.5,     34.0,  88.3516152648696 , 35.947497000000006, TSN
1990-02-11, 10.818797         , 106.651856        , 18.216666666666665, 30.633333333333333, 1990.0,   2.0, 11.0,  49.73049964110858 , 32.901641833333336,    20.0,     36.0,  79.708537904875  , 37.0478           , TSN
1990-02-12, 10.818797         , 106.651856        , 19.4125           , 28.2875           , 1990.0,   2.0, 12.0,  60.42201430533849 , 31.2367095625     ,    20.2,     34.0,  83.20904346719186, 37.263            , TSN
1990-02-13, 10.818797         , 106.651856        , 19.738235294117647, 28.349999999999998, 1990.0,   2.0, 13.0,  60.562532282336015, 31.491231499999998,    20.4,     33.0,  80.2053401440122 , 36.269            , TSN
1990-02-14, 10.818797         , 106.651856        , 20.621875         , 27.59375          , 1990.0,   2.0, 14.0,  67.69246145679135 , 31.29772571875    ,    22.1,     34.0,  83.43764448933862, 36.6663           , TSN
1990-02-15, 10.818797         , 106.651856        , 20.519444444444446, 27.419444444444444, 1990.0,   2.0, 15.0,  67.25031312750406 , 31.057027527777777,    22.0,     33.0,  83.43764448933862, 36.269            , TSN
1990-02-16, 10.818797         , 106.651856        , 21.063157894736843, 27.747368421052634, 1990.0,   2.0, 16.0,  68.56010424335227 , 31.721406315789476,    22.4,     34.0,  86.00873586064466, 37.890299999999996, TSN
1990-02-17, 10.818797         , 106.651856        , 21.205714285714286, 27.862857142857145, 1990.0,   2.0, 17.0,  68.09873582559565 , 31.941616114285715,    23.0,     33.0,  83.55026064774331, 37.5542           , TSN
1990-02-18, 10.818797         , 106.651856        , 22.05142857142857 , 27.928571428571427, 1990.0,   2.0, 18.0,  71.99105406770113 , 32.551432514285715,    23.1,     33.0,  94.10021748607674, 37.5542           , TSN
1990-02-19, 10.818797         , 106.651856        , 22.065            , 28.57             , 1990.0,   2.0, 19.0,  69.93031384169379 , 33.21328815       ,    23.2,     33.0,  94.14301015198654, 36.8963           , TSN
1990-02-20, 10.818797         , 106.651856        , 21.9975           , 28.2625           , 1990.0,   2.0, 20.0,  70.01130805319185 , 32.855747025      ,    23.0,     32.0,  88.66891779679918, 36.2547           , TSN
1990-02-21, 10.818797         , 106.651856        , 21.602857142857143, 26.939999999999998, 1990.0,   2.0, 21.0,  73.82045969667313 , 31.281279285714287,    23.0,     33.0,  88.58877730095865, 36.8963           , TSN
1990-02-22, 10.818797000000002, 106.65185600000001, 21.02962962962963 , 27.11851851851852 , 1990.0,   2.0, 22.0,  71.5455247183471  , 31.098682074074077,    24.0,     33.0,  94.1853438228182 , 36.269            , TSN
1990-02-23, 10.818797         , 106.651856        , 21.341666666666665, 27.961111111111112, 1990.0,   2.0, 23.0,  68.53981278605538 , 32.13573819444444 ,    23.2,     33.3,  94.13022084396202, 37.06659199999999 , TSN
1990-02-24, 10.818797         , 106.651856        , 21.88684210526316 , 28.307894736842105, 1990.0,   2.0, 24.0,  69.89851000159591 , 32.839052763157895,    24.0,     34.0,  88.74823580939034, 37.263            , TSN
1990-02-25, 10.818797         , 106.651856        , 22.242424242424242, 28.2              , 1990.0,   2.0, 25.0,  71.0793102611398  , 32.95068800000001 ,    23.4,     32.0,  94.14301015198654, 36.5602           , TSN
1990-02-26, 10.818797         , 106.651856        , 20.79736842105263 , 28.486842105263158, 1990.0,   2.0, 26.0,  64.2644363676544  , 32.28850955263158 ,    22.0,     33.0,  83.43764448933862, 36.8963           , TSN
1990-02-27, 10.818797         , 106.651856        , 20.61304347826087 , 28.77391304347826 , 1990.0,   2.0, 27.0,  62.627618536789086, 32.461419695652175,    22.3,     33.0,  88.58877730095865, 36.8963           , TSN
1990-02-28, 10.818797         , 106.651856        , 22.054545454545455, 28.366666666666667, 1990.0,   2.0, 28.0,  70.16964910334232 , 32.99565157575758 ,    23.4,     33.0,  89.76347338193222, 36.8963           , TSN
1990-03-01, 10.818797         , 106.651856        , 21.57894736842105 , 28.336842105263155, 1990.0,   3.0,  1.0,  68.05177783997625 , 32.660596         ,    24.0,     33.0,  88.74823580939034, 37.2487           , TSN
1990-03-02, 10.818797         , 106.651856        , 20.978947368421053, 28.41578947368421 , 1990.0,   3.0,  2.0,  65.87574686494519 , 32.35177836842106 ,    24.0,     34.0,  86.02812653946951, 36.6663           , TSN
1990-03-03, 10.818797         , 106.651856        , 20.661290322580644, 29.16774193548387 , 1990.0,   3.0,  3.0,  62.495847696336426, 32.90931364516129 ,    23.0,     35.0,  86.05713925247888, 37.0942           , TSN
1990-03-04, 10.818797         , 106.651856        , 21.900000000000002, 28.275862068965516, 1990.0,   3.0,  4.0,  69.36253039761272 , 32.79628362068966 ,    23.0,     32.0,  88.66891779679918, 36.5602           , TSN
1990-03-05, 10.818797         , 106.65185599999998, 20.51794871794872 , 28.653846153846153, 1990.0,   3.0,  5.0,  62.734783852883844, 32.284667846153845,    22.2,     33.0,  83.3239101595277 , 36.269            , TSN
1990-03-06, 10.818797         , 106.651856        , 21.02285714285714 , 28.82             , 1990.0,   3.0,  6.0,  64.20919214283036 , 32.76662062857143 ,    22.2,     34.0,  83.3239101595277 , 37.263            , TSN
1990-03-07, 10.818797         , 106.651856        , 21.513793103448275, 28.848275862068967, 1990.0,   3.0,  7.0,  65.85667215393413 , 33.11041768965517 ,    22.2,     36.0,  83.46025672431728, 40.5362           , TSN
1990-03-08, 10.818797         , 106.651856        , 21.2875           , 28.825            , 1990.0,   3.0,  8.0,  65.09837659104201 , 32.94926625       ,    23.0,     32.1,  88.58877730095865, 36.261188000000004, TSN
1990-03-09, 10.818797         , 106.651856        , 20.897368421052633, 27.942105263157895, 1990.0,   3.0,  9.0,  66.56162945715428 , 31.819184657894738,    22.0,     33.0,  83.3239101595277 , 36.5602           , TSN
1990-03-10, 10.818797         , 106.651856        , 20.105263157894736, 30.021052631578947, 1990.0,   3.0, 10.0,  57.393101473130244, 33.39251115789474 ,    21.4,     34.3,  80.41734577896845, 36.6663           , TSN
1990-03-11, 10.818797         , 106.651856        , 21.31578947368421 , 29.173684210526314, 1990.0,   3.0, 11.0,  64.13189336056507 , 33.309485421052635,    22.4,     35.0,  83.43764448933862, 38.257            , TSN
1990-03-12, 10.818797         , 106.651856        , 21.903030303030302, 28.13030303030303 , 1990.0,   3.0, 12.0,  69.76642734856192 , 32.660829575757575,    24.0,     34.0,  94.1853438228182 , 38.5482           , TSN
1990-03-13, 10.818797         , 106.651856        , 21.092            , 28.596            , 1990.0,   3.0, 13.0,  64.80377869941198 , 32.584691480000004,    22.0,     33.3,  83.43764448933862, 37.19449999999999 , TSN
1990-03-14, 10.818797         , 106.651856        , 20.5              , 28.975757575757576, 1990.0,   3.0, 14.0,  62.01170065284638 , 32.609448575757575,    22.2,     34.0,  83.43764448933862, 36.1002           , TSN
1990-03-15, 10.818797         , 106.651856        , 19.65135135135135 , 29.281081081081084, 1990.0,   3.0, 15.0,  58.147016920634606, 32.402353702702705,    22.0,     34.0,  83.43764448933862, 35.6723           , TSN
1990-03-16, 10.818797         , 106.65185599999998, 20.434615384615384, 29.03846153846154 , 1990.0,   3.0, 16.0,  61.17225937194699 , 32.60869626923077 ,    21.2,     33.0,  83.3239101595277 , 36.8963           , TSN
1990-03-17, 10.818797         , 106.651856        , 18.75625          , 29.165625         , 1990.0,   3.0, 17.0,  56.04962480786691 , 31.776044937500004,    21.2,     35.0,  81.16878597710404, 35.5795           , TSN
1990-03-18, 10.818797         , 106.651856        , 19.956756756756757, 28.402702702702705, 1990.0,   3.0, 18.0,  61.684848509573605, 31.682795567567567,    22.0,     33.1,  88.58877730095865, 36.269            , TSN
1990-03-19, 10.818797         , 106.651856        , 19.796666666666667, 29.076666666666664, 1990.0,   3.0, 19.0,  59.64332770980284 , 32.31035776666667 ,    22.5,     34.3,  82.87141810027128, 38.447987999999995, TSN
1990-03-20, 10.818797         , 106.651856        , 20.762857142857143, 29.37142857142857 , 1990.0,   3.0, 20.0,  60.884717824901635, 33.14092825714286 ,    21.4,     34.2,  78.47891127036732, 38.34858800000001 , TSN
1990-03-21, 10.818797         , 106.651856        , 21.13823529411765 , 29.22941176470588 , 1990.0,   3.0, 21.0,  62.72990355787424 , 33.25053479411764 ,    25.6,     33.0,  91.5183282104341 , 36.8963           , TSN
1990-03-22, 10.818797         , 106.65185599999998, 21.984615384615385, 29.16923076923077 , 1990.0,   3.0, 22.0,  66.62623963551708 , 33.75235492307692 ,    25.0,     34.0,  88.82674227339328, 37.890299999999996, TSN
1990-03-23, 10.818797         , 106.651856        , 21.99473684210526 , 28.807894736842105, 1990.0,   3.0, 23.0,  67.96739835210228 , 33.39656426315789 ,    24.0,     34.0,  84.05776719534545, 38.5482           , TSN
1990-03-24, 10.818797         , 106.65185599999998, 22.584615384615383, 29.2              , 1990.0,   3.0, 24.0,  68.00348211335731 , 34.201728         ,    24.3,     33.0,  88.24889419925303, 38.2427           , TSN
1990-03-25, 10.818797         , 106.651856        , 22.74722222222222 , 29.613888888888887, 1990.0,   3.0, 25.0,  67.90386029836354 , 34.713488805555556,    24.3,     34.0,  88.66891779679918, 38.5482           , TSN
1990-03-26, 10.818797         , 106.651856        , 22.16969696969697 , 29.818181818181817, 1990.0,   3.0, 26.0,  65.6865413397689  , 34.56277709090909 ,    24.0,     35.0,  94.1853438228182 , 38.9618           , TSN
1990-03-27, 10.818797         , 106.651856        , 22.63611111111111 , 29.46944444444445 , 1990.0,   3.0, 27.0,  67.63586882324374 , 34.49020652777778 ,    24.0,     35.0,  88.74823580939034, 40.2307           , TSN
1990-03-28, 10.818797         , 106.651856        , 21.8              , 29.372413793103448, 1990.0,   3.0, 28.0,  65.80590827933902 , 33.845531655172415,    23.3,     35.0,  88.66891779679918, 38.257            , TSN
1990-03-29, 10.818797         , 106.651856        , 22.566666666666666, 29.855555555555554, 1990.0,   3.0, 29.0,  66.85277910908103 , 34.82132222222222 ,    23.3,     39.0,  88.66891779679918, 43.5182           , TSN
1990-03-30, 10.818797         , 106.651856        , 21.845454545454544, 28.996969696969696, 1990.0,   3.0, 30.0,  66.63315553502012 , 33.4822426969697  ,    24.0,     34.0,  83.43764448933862, 37.890299999999996, TSN
1990-03-31, 10.818797         , 106.651856        , 22.515            , 28.982499999999998, 1990.0,   3.0, 31.0,  69.41365282896955 , 33.9193911        ,    23.4,     33.0,  88.66891779679918, 38.2427           , TSN
1990-04-01, 10.818797         , 106.651856        , 21.98181818181818 , 29.94242424242424 , 1990.0,   4.0,  1.0,  63.966452075365424, 34.5193556969697  ,    24.4,     34.6,  87.60893079758428, 38.5482           , TSN
1990-04-02, 10.818797         , 106.651856        , 22.92162162162162 , 29.7027027027027  , 1990.0,   4.0,  2.0,  68.68230735440432 , 34.92885105405405 ,    24.4,     35.0,  85.19305485474392, 39.5422           , TSN
1990-04-03, 10.818797         , 106.651856        , 23.466666666666665, 30.430555555555557, 1990.0,   4.0,  3.0,  68.22587177313655 , 36.04068272222222 ,    25.0,     36.0,  94.22722496649143, 40.5362           , TSN
1990-04-04, 10.818797         , 106.651856        , 23.375            , 30.005555555555556, 1990.0,   4.0,  4.0,  68.94497814206608 , 35.55128247222222 ,    25.0,     35.0,  85.23353894132799, 39.955799999999996, TSN
1990-04-05, 10.818797         , 106.651856        , 20.922222222222224, 30.424999999999997, 1990.0,   4.0,  5.0,  58.73537742945919 , 34.3090145        ,    22.4,     36.0,  78.62097697971045, 38.6543           , TSN
1990-04-06, 10.818797         , 106.651856        , 20.659375         , 30.7625           , 1990.0,   4.0,  6.0,  55.87022964971083 , 34.46712371875    ,    23.0,     35.0,  73.47796633744544, 38.884299999999996, TSN
1990-04-07, 10.818797         , 106.651856        , 21.14             , 29.959999999999997, 1990.0,   4.0,  7.0,  61.39927434812171 , 33.99859677142857 ,    23.2,     35.1,  83.55026064774331, 39.2367           , TSN
1990-04-08, 10.818797         , 106.65185599999998, 22.28205128205128 , 29.746153846153845, 1990.0,   4.0,  8.0,  65.42749009189392 , 34.52714092307693 ,    24.0,     33.0,  83.66177261680406, 37.5542           , TSN
1990-04-09, 10.818797         , 106.651856        , 20.8425           , 30.155            , 1990.0,   4.0,  9.0,  59.925475991425216, 34.019268475000004,    25.0,     35.0,  88.66891779679918, 37.6603           , TSN
1990-04-10, 10.818797         , 106.65185599999998, 22.289743589743587, 30.043589743589745, 1990.0,   4.0, 10.0,  65.53944766560448 , 34.86840582051282 ,    24.1,     36.0,  88.74823580939034, 38.6543           , TSN
1990-04-11, 10.818797         , 106.651856        , 23.926470588235293, 30.4735294117647  , 1990.0,   4.0, 11.0,  69.09651615339381 , 36.39908473529412 ,    25.0,     35.0,  88.82674227339328, 40.949799999999996, TSN
1990-04-12, 10.818797         , 106.651856        , 23.888571428571428, 30.64857142857143 , 1990.0,   4.0, 12.0,  68.38521048978843 , 36.5462358        ,    25.1,     35.0,  88.82674227339328, 40.949799999999996, TSN
1990-04-13, 10.818797         , 106.651856        , 24.535714285714285, 29.02857142857143 , 1990.0,   4.0, 13.0,  77.66510608518567 , 35.419901357142855,    26.0,     34.1,  94.26865993876119, 40.202692         , TSN
1990-04-14, 10.818797000000002, 106.65185600000001, 24.081481481481482, 29.42222222222222 , 1990.0,   4.0, 14.0,  74.11761238378683 , 35.47942755555556 ,    25.1,     33.1,  88.83454870034392, 38.2427           , TSN
1990-04-15, 10.818797         , 106.651856        , 24.535            , 30.415            , 1990.0,   4.0, 15.0,  71.6532826284874  , 36.7939656        ,    25.0,     35.0,  88.74823580939034, 41.6995           , TSN
1990-04-16, 10.818797         , 106.65185599999998, 23.59512195121951 , 30.773170731707317, 1990.0,   4.0, 16.0,  67.5144702622048  , 36.486231512195126,    25.0,     36.4,  88.74823580939034, 40.698833         , TSN
1990-04-17, 10.818797         , 106.651856        , 24.7              , 31.61176470588235 , 1990.0,   4.0, 17.0,  68.1690237210599  , 38.10935711764706 ,    26.1,     37.0,  85.19305485474392, 42.937799999999996, TSN
1990-04-18, 10.818797         , 106.651856        , 23.59             , 30.59             , 1990.0,   4.0, 18.0,  68.1773953971189  , 36.2825317        ,    26.0,     36.6,  85.19305485474392, 41.47302500000001 , TSN
1990-04-19, 10.818797         , 106.651856        , 24.635483870967743, 31.23548387096774 , 1990.0,   4.0, 19.0,  69.3748973291857  , 37.689371838709675,    25.4,     37.0,  88.82674227339328, 42.937799999999996, TSN
1990-04-20, 10.818797         , 106.651856        , 24.802500000000002, 30.9475           , 1990.0,   4.0, 20.0,  70.5369519867466  , 37.532081175      ,    26.0,     35.2,  82.24824607540262, 41.974953000000006, TSN
1990-04-21, 10.818797         , 106.651856        , 24.258333333333333, 32.40555555555555 , 1990.0,   4.0, 21.0,  63.573151367240825, 38.56823697222222 ,    25.2,     37.1,  82.73098726716621, 42.937799999999996, TSN
1990-04-22, 10.818797         , 106.651856        , 23.906060606060606, 31.903030303030302, 1990.0,   4.0, 22.0,  64.69705557902915 , 37.83463184848485 ,    27.0,     38.3,  82.24824607540262, 42.8224           , TSN
1990-04-23, 10.818797         , 106.651856        , 23.555555555555557, 32.53055555555555 , 1990.0,   4.0, 23.0,  61.99193057979042 , 38.21491872222222 ,    26.5,     38.0,  88.82674227339328, 42.937799999999996, TSN
1990-04-24, 10.818797         , 106.65185599999998, 25.02051282051282 , 30.833333333333332, 1990.0,   4.0, 24.0,  71.76846997600906 , 37.578460871794874,    26.0,     35.0,  83.88153889009303, 41.6995           , TSN
1990-04-25, 10.818797000000002, 106.65185600000001, 24.09259259259259 , 29.933333333333334, 1990.0,   4.0, 25.0,  71.94609783490444 , 36.000216333333334,    25.4,     36.0,  88.82674227339328, 41.2247           , TSN
1990-04-26, 10.818797         , 106.651856        , 22.975            , 31.89375          , 1990.0,   4.0, 26.0,  60.917688802079056, 37.139472875      ,    24.1,     38.0,  83.66177261680406, 43.2127           , TSN
1990-04-27, 10.818797         , 106.651856        , 22.005555555555556, 31.855555555555554, 1990.0,   4.0, 27.0,  57.11111217184787 , 36.43369872222222 ,    23.3,     37.0,  80.16504131959276, 41.5302           , TSN
1990-04-28, 10.818797         , 106.651856        , 23.26206896551724 , 31.337931034482757, 1990.0,   4.0, 28.0,  63.7079260638809  , 36.801753999999995,    24.4,     36.0,  83.66177261680406, 39.955799999999996, TSN
1990-04-29, 10.818797         , 106.65185599999998, 22.976923076923075, 30.457692307692305, 1990.0,   4.0, 29.0,  66.60878890445461 , 35.71544607692307 ,    24.2,     37.0,  88.66891779679918, 41.5302           , TSN
1990-04-30, 10.818797         , 106.65185599999998, 22.34871794871795 , 31.176923076923078, 1990.0,   4.0, 30.0,  61.38674712437626 , 35.99841107692308 ,    24.0,     37.0,  88.74823580939034, 40.245            , TSN
1990-05-01, 10.818797         , 106.651856        , 23.43421052631579 , 30.539473684210527, 1990.0,   5.0,  1.0,  66.98224198977123 , 36.1359325        ,    29.0,     35.0,  92.40184330081694, 44.0103           , TSN
1990-05-02, 10.818797         , 106.651856        , 23.757894736842104, 30.61315789473684 , 1990.0,   5.0,  2.0,  68.61052999309804 , 36.425681684210524,    25.3,     36.0,  88.82674227339328, 41.2247           , TSN
1990-05-03, 10.818797         , 106.65185599999998, 24.43076923076923 , 31.135897435897434, 1990.0,   5.0,  3.0,  68.88320802635073 , 37.437588820512815,    25.2,     36.0,  88.82674227339328, 41.943799999999996, TSN
1990-05-04, 10.818797         , 106.651856        , 24.291428571428572, 30.159999999999997, 1990.0,   5.0,  4.0,  71.76289892647429 , 36.387084685714285,    26.0,     34.1,  88.82674227339328, 41.4858           , TSN
1990-05-05, 10.818797         , 106.651856        , 23.87777777777778 , 30.541666666666668, 1990.0,   5.0,  5.0,  69.01938875906593 , 36.442048166666666,    25.0,     37.0,  83.77219417290783, 42.2187           , TSN
1990-05-06, 10.818797         , 106.651856        , 23.09189189189189 , 30.618918918918922, 1990.0,   5.0,  6.0,  66.01313996137225 , 35.96265227027027 ,    25.0,     36.0,  83.77219417290783, 39.878299999999996, TSN
1990-05-07, 10.818797         , 106.651856        , 24.025714285714287, 31.4              , 1990.0,   5.0,  7.0,  66.02002217037537 , 37.39551717142857 ,    25.0,     36.0,  80.75497709472764, 41.943799999999996, TSN
1990-05-08, 10.818797         , 106.651856        , 24.354545454545455, 30.80606060606061 , 1990.0,   5.0,  8.0,  69.3020551812022  , 37.05012342424242 ,    25.0,     35.0,  83.66177261680406, 41.6995           , TSN
1990-05-09, 10.818797         , 106.651856        , 24.114285714285714, 30.497142857142858, 1990.0,   5.0,  9.0,  69.52555411876375 , 36.579984628571424,    25.2,     35.0,  83.66177261680406, 41.6995           , TSN
1990-05-10, 10.818797         , 106.651856        , 23.950000000000003, 30.41944444444444 , 1990.0,   5.0, 10.0,  69.64277055557119 , 36.38788777777778 ,    26.0,     35.0,  88.90444794771199, 39.955799999999996, TSN
1990-05-11, 10.818797         , 106.651856        , 24.223529411764705, 30.029411764705884, 1990.0,   5.0, 11.0,  71.82860982858132 , 36.17678629411765 ,    25.0,     34.0,  83.77219417290783, 39.955799999999996, TSN
1990-05-12, 10.818797         , 106.651856        , 24.16             , 30.688571428571425, 1990.0,   5.0, 12.0,  69.07030592981492 , 36.78467285714286 ,    25.1,     36.0,  83.66177261680406, 41.943799999999996, TSN
